name,DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
PfCD01_080005300,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-260.7496419976828,-252.94998960093847,-252.94998960093847,-252.94998960093847,-252.94998960093847,-268.87727342258813,-252.94998960093847,-275.49851973554325,-264.76115737435003,-281.89422964822995,-251.4942545155477,-254.63537118499232,-257.1975749249237,-254.7412955876337,-262.95911370986585,-281.9039330714241
PfCD01_070005300,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-317.96947854883484,-288.72897534599457,-288.72897534599457,-288.72897534599457,-288.72897534599457,-304.5844786374736,-288.72897534599457,-304.97621518204716,-302.1782855252895,-308.5076197599219,-302.69114740787677,-277.492872166688,-294.26645349447773,-293.8220123610499,-299.9010164627021,-287.5568101594663
PfCD01_050005600,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-374.0729535382963,-329.32787394369126,-329.32787394369126,-329.32787394369126,-329.32787394369126,-351.3277952694836,-329.32787394369126,-347.3975226003373,-344.8273372193087,-343.0532393781111,-343.3261858267118,-319.18527545059476,-330.46081396525886,-338.6598040286949,-336.5077585502429,-332.19535091534294
PfCD01_060005300,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-327.441201173934,-291.103679299051,-291.103679299051,-291.103679299051,-291.103679299051,-305.63383231978145,-291.103679299051,-311.0880107284985,-303.3175214773775,-312.5206900988936,-302.2363784674142,-285.34129564155705,-295.829812726671,-293.2477391881262,-301.59367146310154,-315.2463395443628
PfCD01_120045100,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-316.0785565258613,-274.2396080721884,-274.2396080721884,-274.2396080721884,-274.2396080721884,-292.08640791034435,-274.2396080721884,-286.422849213811,-280.6466641545265,-296.88929176494105,-293.897298955075,-259.4334651550564,-276.1638614610875,-283.46636165427566,-279.87461845150057,-282.47078480401075
PfCD01_030030500,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-229.1968557650564,-228.25604417326807,-228.25604417326807,-228.25604417326807,-228.25604417326807,-256.17912518405905,-228.25604417326807,-256.8532334043826,-247.70823664995248,-262.83886166885327,-222.9611984198442,-238.81468701056272,-230.65374245064336,-227.4023823127764,-245.73044399178252,-265.51539620718984
PfCD01_080039400,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-352.1110910233339,-324.76747803269313,-324.76747803269313,-324.76747803269313,-324.76747803269313,-342.417660650116,-324.76747803269313,-346.57773500442494,-337.5747913161888,-346.83928571327766,-333.01712630889847,-308.26010484442367,-329.82414455101167,-325.0778806155746,-334.4312379194673,-316.5238223270017
PfCD01_070015600,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-278.3426287393811,-235.41750915994064,-235.41750915994064,-235.41750915994064,-235.41750915994064,-243.55970639946253,-235.41750915994064,-246.0214904564078,-242.88040136382963,-257.1363738562606,-256.0302646825561,-242.5602368149128,-243.66496122224447,-240.94600408142387,-240.3517993403438,-274.6050629111519
PfCD01_140086300,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-334.04523435674355,-293.35104529441315,-293.35104529441315,-293.35104529441315,-293.35104529441315,-314.5403091376938,-293.35104529441315,-313.6042051213882,-302.8336214928218,-315.0516162080617,-306.67119145285733,-276.25275443385453,-293.16569739553586,-299.4696276802824,-302.6807289204162,-304.3568244066208
PfCD01_120058500,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-347.8245572047336,-312.659051460042,-312.659051460042,-312.659051460042,-312.659051460042,-321.75188468710263,-312.659051460042,-329.01701903520245,-325.2206581842986,-324.0705254240157,-329.98504762631205,-298.36627626156957,-317.34973885191886,-318.95663995988946,-319.80174536074014,-323.4130965125598
PfCD01_000010300,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-327.67264607450954,-287.21695290756844,-287.21695290756844,-287.21695290756844,-287.21695290756844,-308.6802195584571,-287.21695290756844,-312.21821370048553,-304.2058012975927,-312.8685705507288,-295.59580354524894,-281.47713479273955,-284.628241030912,-296.5796033565491,-296.8182469682453,-302.39806741145026
PfCD01_050039600,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-313.14490273084,-272.89553802132326,-272.89553802132326,-272.89553802132326,-272.89553802132326,-286.2261769160459,-272.89553802132326,-283.893222211024,-277.1602143401351,-291.5759556323597,-290.81280837975396,-269.2302493555931,-276.6135782811266,-280.4925022698362,-274.88031976984075,-296.3841618197678
PfCD01_140005600,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-333.76704434697336,-288.72007528378214,-288.72007528378214,-288.72007528378214,-288.72007528378214,-303.84158479300845,-288.72007528378214,-304.3097950339149,-300.33949141591256,-303.4116103435278,-306.83849859503096,-276.3304050548606,-292.60061409880853,-298.0380397343852,-295.2903263090873,-287.8178666133382
PfCD01_120005500,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-286.0164732122339,-251.51878459904327,-251.51878459904327,-251.51878459904327,-251.51878459904327,-276.72388045499645,-251.51878459904327,-273.2875376817386,-264.2531758477845,-284.3589927656203,-261.7147150939573,-231.66438300998814,-250.24268002658638,-252.06300904484348,-259.8818538919239,-253.03520762482822
PfCD01_020006000,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-312.91605613409814,-276.41985399124803,-276.41985399124803,-276.41985399124803,-276.41985399124803,-282.5700130203826,-276.41985399124803,-286.1440899755902,-282.2277380176867,-305.0345349256794,-292.85587881460987,-266.05223005876115,-284.0010447964933,-280.4420438704117,-281.0181291042696,-285.9743164893853
PfCD01_130005500,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-378.5442199901189,-340.2569124524745,-340.2569124524745,-340.2569124524745,-340.2569124524745,-352.7562217944261,-340.2569124524745,-363.75091163363396,-354.9465931561533,-358.13523494944724,-356.1438161034599,-327.052704204096,-342.20155788827856,-346.5710265827873,-348.7664519928995,-349.31091216292964
PfCD01_030005500,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-300.6864211768376,-259.8982861449226,-259.8982861449226,-259.8982861449226,-259.8982861449226,-272.410142648553,-259.8982861449226,-275.5928555989752,-267.3960432509225,-279.2977510211688,-280.42741412266446,-260.32669670314516,-259.7040672147188,-262.37900072969245,-266.10285051407965,-292.8472904186001
PfCD01_100005600,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-334.4687560488449,-299.7832354028072,-299.7832354028072,-299.7832354028072,-299.7832354028072,-317.3463267010352,-299.7832354028072,-319.4875702884453,-311.31815397839125,-317.01967846943734,-314.7122130582362,-289.2912881375227,-304.3525722480015,-305.12299223983626,-306.9604706250793,-295.859386252239
PfCD01_000006600,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-303.6183140196521,-278.1419891309407,-278.1419891309407,-278.1419891309407,-278.1419891309407,-298.55562217764117,-278.1419891309407,-301.1847505890931,-291.3178865659253,-299.7815833061171,-285.49055073066654,-273.7847198239021,-277.85348299563066,-275.209138118142,-290.175709136196,-300.50448710855284
PfCD01_040026400,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-310.2240173182213,-278.2219977993901,-278.2219977993901,-278.2219977993901,-278.2219977993901,-301.76809179665906,-278.2219977993901,-294.2075673988606,-283.7132433796353,-301.4639412740391,-289.5467006595602,-273.3906833411631,-284.92646162072134,-277.19715053968633,-286.90401982294844,-305.87696831455895
PfCD01_120045200,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-307.1299742331824,-264.3868189982464,-264.3868189982464,-264.3868189982464,-264.3868189982464,-280.49396681619146,-264.3868189982464,-278.77895201871104,-269.3994223284765,-296.4066898915293,-276.61259572212003,-248.66974828941505,-274.1712100492079,-266.6186920786103,-276.0678655271896,-249.8353919165086
PfCD01_040018100,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-304.95600792819874,-263.09046373778807,-263.09046373778807,-263.09046373778807,-263.09046373778807,-282.6656988304116,-263.09046373778807,-286.1650260370069,-275.380388484502,-290.6678081356251,-279.98012250359216,-251.74472244610132,-270.04950594399435,-271.03826382453667,-269.5705544508436,-271.39164637399153
PfCD01_010019600,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-330.43134266648957,-291.8202440545414,-291.8202440545414,-291.8202440545414,-291.8202440545414,-302.0181864702651,-291.8202440545414,-310.2022113238787,-303.424625302185,-306.1250338528322,-307.6099039060046,-281.94037902991056,-291.55119997947617,-297.2491428880063,-299.01767891432945,-300.85495523119926
PfCD01_100045400,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-296.01098067003556,-253.25049155985505,-253.25049155985505,-253.25049155985505,-253.25049155985505,-272.81921532788505,-253.25049155985505,-262.9714604384858,-264.0207422677035,-272.2572010747115,-267.8802321005791,-260.11324527242294,-254.70782522423602,-259.17882666699893,-259.30609335823925,-285.3365167641276
PfCD01_130078600,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-299.0124673790167,-260.711285652212,-260.711285652212,-260.711285652212,-260.711285652212,-282.2804817695473,-260.711285652212,-278.24328986764806,-271.28037093936626,-297.9517991117907,-269.008468460272,-245.4764462599948,-257.9705620952193,-262.7053880349195,-270.65592794640185,-273.5140634202321
PfCD01_060005500,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-269.6127133951208,-238.63693509863216,-238.63693509863216,-238.63693509863216,-238.63693509863216,-255.3907872084843,-238.63693509863216,-252.3201865777565,-246.8294699889511,-258.6426380867604,-255.29701919774928,-242.77603761650334,-234.87510267486957,-233.22638425093234,-245.28158528453793,-271.61278688084593
PfCD01_010006000,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-339.36757913762597,-301.77924975514065,-301.77924975514065,-301.77924975514065,-301.77924975514065,-324.38066523507496,-301.77924975514065,-320.28570215063604,-314.7514727576275,-321.687574589906,-316.94808807584275,-287.57400728320283,-302.12927893488916,-306.0871806932553,-311.86187428658445,-300.17389273140407
PfCD01_080013800,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-316.1947770010013,-275.44784433752847,-275.44784433752847,-275.44784433752847,-275.44784433752847,-288.78038546281533,-275.44784433752847,-295.63778064756747,-286.828664230428,-298.57115251273007,-289.4505606929361,-265.1464865505575,-284.0608020853109,-284.76914289814135,-283.98962101956005,-282.97777953555584
PfCD01_090005600,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-310.4042746443139,-274.51959331545515,-274.51959331545515,-274.51959331545515,-274.51959331545515,-290.5513595533243,-274.51959331545515,-296.07979708298564,-284.3184768949592,-292.2605855325331,-288.8694723291338,-275.39149208609473,-272.4210697899799,-276.75832224328474,-281.7576180119919,-305.502407245264
PfCD01_100045500,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-284.4915283336297,-245.6204855865022,-245.6204855865022,-245.6204855865022,-245.6204855865022,-261.1020360963946,-245.6204855865022,-270.2054353718204,-255.29141399420715,-269.0075674087318,-262.9260771844297,-248.98307370029647,-250.11992998961034,-247.74806762418024,-256.7574235433973,-279.40002112965925
PfCD01_020027200,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-303.20159321909665,-256.4120186677691,-256.4120186677691,-256.4120186677691,-256.4120186677691,-274.9198932285758,-256.4120186677691,-273.172077523865,-268.0348947824746,-276.46865469608537,-275.34606289294504,-258.1335644472021,-259.6152370437909,-256.40424596171744,-262.4463605543095,-286.7406590805217
PfCD01_070035800,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-297.1095751432935,-258.98845302872155,-258.98845302872155,-258.98845302872155,-258.98845302872155,-270.652679035311,-258.98845302872155,-267.7226814196078,-266.28914118165073,-279.37580432746205,-272.6443654542289,-249.84671069982073,-264.8170395044847,-260.47366967449284,-266.1151483140317,-272.8524054947091
PfCD01_010019500,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-292.86307121321875,-256.15669949264884,-256.15669949264884,-256.15669949264884,-256.15669949264884,-265.5649393750209,-256.15669949264884,-272.1356414090967,-264.21861106193455,-276.3606565114924,-274.9031595632589,-252.35214115879106,-261.0392697631199,-260.54931659391895,-259.44484035704403,-275.282342374705
PfCD01_110005900,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-285.158107468112,-244.41598392259115,-244.41598392259115,-244.41598392259115,-244.41598392259115,-263.4824527397934,-244.41598392259115,-246.12677026102529,-247.00018070966468,-270.88181157827626,-259.6846261101986,-245.9422899067292,-245.00270497472297,-248.95884917865578,-245.2364769876031,-282.6548580069294
PfDd2_070016000,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-280.2961339574426,-246.91173059514998,-246.91173059514998,-246.91173059514998,-246.91173059514998,-264.0354642331121,-246.91173059514998,-270.46456792006194,-255.28573951932455,-265.32033095170334,-260.65098310247987,-242.40499354361972,-249.4302169616439,-247.6493910955893,-254.2288215087565,-271.4036712328206
PfDd2_040017700,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-280.4287595118197,-234.0501060379533,-234.0501060379533,-234.0501060379533,-234.0501060379533,-238.5745083238749,-234.0501060379533,-245.1691231980394,-238.51838874388736,-258.27004143788815,-255.79255861700008,-239.97485099747857,-226.56000127593074,-240.82303684075407,-233.98489571506514,-266.7749098410352
PfDd2_080005500,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-330.89072835210027,-296.88819484690345,-296.88819484690345,-296.88819484690345,-296.88819484690345,-314.6736147170722,-296.88819484690345,-318.2330062412291,-307.7846262038817,-320.42747033717444,-307.4745854135949,-290.0295975599773,-299.26973645396794,-301.8707157818883,-305.1848088134601,-325.83797604010175
PfDd2_010005300,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-307.2863024871424,-272.2477662534252,-272.2477662534252,-272.2477662534252,-272.2477662534252,-284.5613884858134,-272.2477662534252,-284.7558299152961,-273.0612497771773,-288.8108191091642,-288.9857684905551,-259.6823190037823,-277.07932916650384,-277.0164664673345,-277.8013858513746,-279.59721853071
PfDd2_040017800,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-241.09907030486804,-233.03378739017865,-233.03378739017865,-233.03378739017865,-233.03378739017865,-256.2271941437988,-233.03378739017865,-259.40492068097626,-248.0632275209868,-264.74792213852436,-233.76535917742748,-244.90185277263248,-238.63465430718148,-236.78234697441158,-245.43771708970348,-273.5958698299863
PfDd2_070005300,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-326.98013972991475,-290.3097483087119,-290.3097483087119,-290.3097483087119,-290.3097483087119,-303.63075391729404,-290.3097483087119,-315.2892969280905,-305.46196146613414,-312.6992284078667,-303.85846209069837,-275.644996980571,-294.9144517893231,-298.6981175553076,-302.12548771494016,-277.80798964092594
PfDd2_040018000,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-284.8760574355307,-281.23285407363187,-281.23285407363187,-281.23285407363187,-281.23285407363187,-305.2768156593832,-281.23285407363187,-305.2548266304273,-295.95793722867586,-311.9639775825535,-281.16276357717175,-293.66330159712584,-282.5220441139009,-284.46364512022217,-294.4030917057571,-321.05484825379506
PfDd2_060036900,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-279.2675423667707,-255.75170328629338,-255.75170328629338,-255.75170328629338,-255.75170328629338,-278.7917556436462,-255.75170328629338,-269.627396375115,-266.48854943330116,-282.3887999077991,-264.4923597386876,-253.49818425489264,-258.6977135483549,-255.6807401995697,-267.63853382223135,-277.79094064502937
PfDd2_130005700,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-317.3106627991495,-277.9993728580953,-277.9993728580953,-277.9993728580953,-277.9993728580953,-286.6702948586631,-277.9993728580953,-298.6564223857948,-290.0815473149308,-297.1747366909925,-292.5600436668168,-267.8322663944217,-279.36635077078057,-283.3783518572959,-283.7963162289775,-297.7686409938627
PfDd2_070035800,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-211.5422793076712,-214.04861836124633,-214.04861836124633,-214.04861836124633,-214.04861836124633,-236.18234796887242,-214.04861836124633,-237.93578209916905,-225.26983905799935,-253.68457671373721,-204.02685484877918,-217.11814760942804,-215.60037232285052,-211.05760841344082,-227.16341751003583,-253.77676793188823
PfDd2_120023900,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-294.971667235006,-259.61617612302683,-259.61617612302683,-259.61617612302683,-259.61617612302683,-278.86099235447597,-259.61617612302683,-275.58031063012544,-270.6037122711098,-281.25876973884687,-272.5840781184731,-264.65084411266577,-254.9763434137694,-264.91249600866195,-264.98449835614497,-288.3681522989027
